case_id;stop_date;stop_time;driver_gender;year_of_birth;driver_age;driver_race;violation_raw;violation;search_conducted;search_type;stop_outcome;is_arrested;stop_duration;drugs_related_stop;stopped_by
1321;10.4.2009;15:25;Male;1986;23;White;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Citation;No;30+ Min;No;100
1322;11.4.2009;23:40;Female;1980;29;Hispanic;Speeding;Speeding;Yes;Probable Cause;Citation;No;16-30 Min;Yes;101
1323;14.4.2009;11:36;Male;1946;63;White;Registration Violation;Registration/plates;Yes;Incident to Arrest;Citation;No;0-15 Min;No;102
1324;14.4.2009;22:40;Female;1980;29;White;Registration Violation;Registration/plates;Yes;Incident to Arrest;Citation;No;16-30 Min;No;103
1325;14.4.2009;23:50;Male;1983;26;White;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;Yes;104
1326;15.4.2009;23:57;Male;1984;25;Black;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Citation;No;30+ Min;Yes;105
1327;17.4.2009;0:46;Male;1980;29;Hispanic;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Passenger;Yes;16-30 Min;No;106
1328;17.4.2009;0:52;Female;1966;43;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Citation;No;30+ Min;No;107
1329;18.4.2009;16:35;Male;1989;20;Hispanic;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;0-15 Min;No;108
1330;21.4.2009;0:02;Male;1981;28;White;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;109
1331;22.4.2009;2:58;Male;1989;20;Hispanic;Speeding;Speeding;Yes;Inventory,Probable Cause;Arrest Driver;Yes;16-30 Min;No;100
1332;23.4.2009;23:38;Female;1990;19;White;Speeding;Speeding;Yes;Probable Cause,Protective Frisk;Citation;No;16-30 Min;Yes;101
1333;24.4.2009;1:48;Female;1966;43;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;0-15 Min;No;102
1334;24.4.2009;10:24;Male;1965;44;White;Registration Violation;Registration/plates;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;103
1335;27.4.2009;0:08;Male;1985;24;Black;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;No Action;No;16-30 Min;No;104
1336;30.4.2009;0:34;Male;1989;20;Hispanic;Registration Violation;Registration/plates;Yes;Probable Cause,Reasonable Suspicion;Citation;No;0-15 Min;Yes;105
1337;30.4.2009;10:22;Male;1989;20;Hispanic;Equipment/Inspection Violation;Equipment;Yes;Protective Frisk;Citation;No;16-30 Min;No;106
1338;1.5.2009;23:15;Male;1989;20;White;Speeding;Speeding;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;Yes;107
1339;3.5.2009;2:15;Male;1969;40;White;Speeding;Speeding;Yes;Probable Cause,Protective Frisk;Citation;No;0-15 Min;No;108
1340;4.5.2009;0:16;Male;1986;23;Black;Speeding;Speeding;Yes;Probable Cause;Citation;No;30+ Min;Yes;109
1341;5.5.2009;0:51;Male;1988;21;White;Speeding;Speeding;Yes;Probable Cause;Arrest Driver;Yes;16-30 Min;No;100
1342;8.5.2009;8:08;Male;1956;53;Black;Special Detail/Directed Patrol;Other;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;101
1343;8.5.2009;17:40;Male;1977;32;White;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Citation;No;0-15 Min;No;102
1344;9.5.2009;9:39;Female;1979;30;White;Equipment/Inspection Violation;Equipment;Yes;Inventory;Citation;No;16-30 Min;No;103
1345;9.5.2009;11:07;Male;1975;34;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;104
1346;9.5.2009;22:14;Female;1967;42;White;Call for Service;Other;Yes;Probable Cause;Arrest Driver;Yes;16-30 Min;No;105
1347;12.5.2009;19:47;Male;1989;20;White;Speeding;Speeding;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;106
1348;14.5.2009;10:52;Male;1955;54;White;Registration Violation;Registration/plates;Yes;Probable Cause;Citation;No;30+ Min;No;107
1349;16.5.2009;0:35;Male;1966;43;White;Speeding;Speeding;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;108
1350;17.5.2009;17:07;Male;1954;55;Black;Special Detail/Directed Patrol;Other;Yes;Reasonable Suspicion;Citation;No;0-15 Min;No;109
1351;20.5.2009;9:37;Male;1980;29;White;Speeding;Speeding;Yes;Protective Frisk;Citation;No;16-30 Min;No;100
1352;20.5.2009;13:53;Male;1984;25;Hispanic;Registration Violation;Registration/plates;Yes;Inventory;Citation;No;16-30 Min;No;101
1353;22.5.2009;2:29;Male;1987;22;Hispanic;Registration Violation;Registration/plates;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;102
1354;23.5.2009;10:26;Male;1985;24;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;16-30 Min;No;103
1355;23.5.2009;11:36;Male;1960;49;Hispanic;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Citation;No;16-30 Min;No;104
1356;24.5.2009;21:14;Female;1953;56;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Citation;No;16-30 Min;No;105
1357;25.5.2009;2:10;Male;1979;30;White;Speeding;Speeding;Yes;Incident to Arrest,Probable Cause;Arrest Driver;Yes;30+ Min;No;106
1358;28.5.2009;2:14;Male;1988;21;White;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest,Inventory,Probable Cause;Arrest Driver;Yes;16-30 Min;Yes;107
1359;29.5.2009;23:17;Male;1986;23;Hispanic;Registration Violation;Registration/plates;Yes;Inventory,Probable Cause;Citation;No;16-30 Min;No;108
1360;30.5.2009;17:07;Male;1988;21;White;Equipment/Inspection Violation;Equipment;Yes;Inventory;Citation;No;16-30 Min;No;109
1361;30.5.2009;20:20;Male;1990;19;White;Speeding;Speeding;Yes;Probable Cause;Citation;No;0-15 Min;Yes;100
1362;31.5.2009;8:35;Female;1986;23;Black;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;No Action;No;30+ Min;No;101
1363;31.5.2009;13:26;Male;1987;22;White;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Citation;No;16-30 Min;No;102
1364;31.5.2009;23:31;Male;1985;24;Asian;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Citation;No;0-15 Min;No;103
1365;1.6.2009;20:10;Female;1991;18;White;Speeding;Speeding;Yes;Inventory;Citation;No;16-30 Min;No;104
1366;2.6.2009;16:07;Female;1992;17;White;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Citation;No;30+ Min;No;105
1367;3.6.2009;14:08;Male;1990;19;Black;Registration Violation;Registration/plates;Yes;Inventory;Citation;No;16-30 Min;No;106
1368;4.6.2009;16:07;Male;1986;23;Hispanic;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Citation;No;16-30 Min;No;107
1369;6.6.2009;20:30;Male;1962;47;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;16-30 Min;No;108
1370;7.6.2009;2:10;Male;1978;31;Black;Registration Violation;Registration/plates;Yes;Incident to Arrest,Probable Cause;Arrest Driver;Yes;16-30 Min;No;109
1371;7.6.2009;8:20;Male;1972;37;White;Registration Violation;Registration/plates;Yes;Incident to Arrest,Inventory;No Action;No;30+ Min;No;100
1372;7.6.2009;17:09;Male;1983;26;Hispanic;Speeding;Speeding;Yes;Inventory;Citation;No;16-30 Min;No;101
1373;8.6.2009;8:31;Female;1983;26;White;Speeding;Speeding;Yes;Probable Cause;Citation;No;30+ Min;No;102
1374;8.6.2009;22:57;Male;1963;46;Hispanic;Special Detail/Directed Patrol;Other;Yes;Reasonable Suspicion;Citation;No;16-30 Min;No;103
1375;9.6.2009;0:42;Male;1984;25;White;Other Traffic Violation;Moving violation;Yes;Protective Frisk;Citation;No;0-15 Min;No;104
1376;10.6.2009;0:51;Female;1990;19;Black;Equipment/Inspection Violation;Equipment;Yes;Reasonable Suspicion;Citation;No;16-30 Min;No;105
1377;11.6.2009;0:27;Female;1990;19;Black;Equipment/Inspection Violation;Equipment;Yes;Reasonable Suspicion;Citation;No;0-15 Min;No;106
1378;11.6.2009;0:56;Male;1991;18;Hispanic;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Citation;No;0-15 Min;No;107
1379;11.6.2009;21:15;Female;1986;23;White;Other Traffic Violation;Moving violation;Yes;Inventory,Probable Cause,Protective Frisk;Citation;No;30+ Min;No;108
1380;14.6.2009;23:17;Male;1991;18;White;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Citation;No;0-15 Min;No;109
1381;18.6.2009;14:44;Male;1986;23;Black;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Citation;No;0-15 Min;Yes;100
1382;19.6.2009;1:26;Male;1978;31;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;101
1383;20.6.2009;0:54;Male;1983;26;White;Speeding;Speeding;Yes;Protective Frisk;Citation;No;0-15 Min;No;102
1384;20.6.2009;13:16;Male;1963;46;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Citation;No;0-15 Min;Yes;103
1385;21.6.2009;2:56;Male;1988;21;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;Yes;104
1386;21.6.2009;20:39;Male;1965;44;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Citation;No;30+ Min;No;105
1387;23.6.2009;0:12;Male;1988;21;White;Speeding;Speeding;Yes;Incident to Arrest;Citation;No;30+ Min;Yes;106
1388;24.6.2009;2:34;Male;1971;38;White;Other Traffic Violation;Moving violation;Yes;Probable Cause,Reasonable Suspicion;Arrest Driver;Yes;16-30 Min;Yes;107
1389;24.6.2009;22:30;Male;1991;18;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;30+ Min;Yes;108
1390;27.6.2009;11:23;Male;1986;23;Hispanic;Speeding;Speeding;Yes;Incident to Arrest;Citation;No;30+ Min;No;109
1391;27.6.2009;20:56;Female;1970;39;White;Speeding;Speeding;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;100
1392;27.6.2009;23:29;Male;1988;21;White;Other Traffic Violation;Moving violation;Yes;Inventory,Probable Cause;Citation;No;30+ Min;Yes;101
1393;28.6.2009;14:10;Male;1987;22;Hispanic;Speeding;Speeding;Yes;Incident to Arrest;Citation;No;16-30 Min;No;102
1394;28.6.2009;23:27;Female;1978;31;White;Motorist Assist/Courtesy;Other;Yes;Probable Cause,Reasonable Suspicion;Citation;No;0-15 Min;Yes;103
1395;30.6.2009;23:05;Male;1984;25;White;Speeding;Speeding;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;104
1396;2.7.2009;22:53;Male;1979;30;White;Call for Service;Other;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;105
1397;4.7.2009;21:09;Male;1985;24;White;Speeding;Speeding;Yes;Reasonable Suspicion;Citation;No;0-15 Min;No;106
1398;7.7.2009;1:34;Male;1991;18;Black;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;107
1399;7.7.2009;1:36;Male;1976;33;Hispanic;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Citation;No;16-30 Min;No;108
1400;7.7.2009;1:51;Male;1988;21;Hispanic;APB;Other;Yes;Reasonable Suspicion;Citation;No;30+ Min;No;109
1401;7.7.2009;9:31;Male;1961;48;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;100
1402;8.7.2009;7:20;Male;1982;27;White;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Citation;No;16-30 Min;No;101
1403;8.7.2009;18:22;Male;1983;26;White;Registration Violation;Registration/plates;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;102
1404;8.7.2009;19:01;Male;1988;21;Black;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Citation;No;0-15 Min;No;103
1405;10.7.2009;23:16;Male;1987;22;Black;Registration Violation;Registration/plates;Yes;Probable Cause;Citation;No;30+ Min;Yes;104
1406;11.7.2009;21:48;Male;1979;30;Black;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Citation;No;16-30 Min;No;105
1407;13.7.2009;0:10;Male;1975;34;Black;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Citation;No;30+ Min;No;106
1408;13.7.2009;14:33;Male;1964;45;Black;Speeding;Speeding;Yes;Probable Cause;Citation;No;0-15 Min;No;107
1409;13.7.2009;18:46;Male;1965;44;Black;APB;Other;Yes;Incident to Arrest;Citation;No;16-30 Min;Yes;108
1410;14.7.2009;10:42;Male;1981;28;Black;Other Traffic Violation;Moving violation;Yes;Incident to Arrest,Inventory;Arrest Driver;Yes;30+ Min;No;109
1411;14.7.2009;13:45;Female;1989;20;White;Speeding;Speeding;Yes;Incident to Arrest;Citation;No;30+ Min;No;100
1412;15.7.2009;9:00;Male;1940;69;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Citation;No;16-30 Min;No;101
1413;16.7.2009;20:05;Male;1981;28;Hispanic;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Citation;No;30+ Min;No;102
1414;17.7.2009;0:10;Female;1983;26;White;Speeding;Speeding;Yes;Probable Cause,Reasonable Suspicion;Citation;No;16-30 Min;No;103
1415;17.7.2009;19:50;Male;1966;43;White;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Citation;No;16-30 Min;No;104
1416;18.7.2009;15:11;Male;1965;44;White;Registration Violation;Registration/plates;Yes;Incident to Arrest;Arrest Driver;Yes;0-15 Min;No;105
1417;18.7.2009;15:50;Male;1964;45;Hispanic;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;106
1418;19.7.2009;22:56;Female;1991;18;White;Violation of City/Town Ordinance;Other;Yes;Probable Cause;Citation;No;30+ Min;Yes;107
1419;21.7.2009;1:54;Male;1964;45;White;Call for Service;Other;Yes;Probable Cause;Citation;No;0-15 Min;Yes;108
1420;22.7.2009;17:57;Male;1984;25;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;109
1421;24.7.2009;15:19;Male;1990;19;White;Speeding;Speeding;Yes;Incident to Arrest;Arrest Passenger;Yes;16-30 Min;No;100
1422;25.7.2009;9:57;Male;1965;44;Black;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Arrest Driver;Yes;0-15 Min;No;101
1423;25.7.2009;13:03;Female;1970;39;White;Speeding;Speeding;Yes;Incident to Arrest;Citation;No;0-15 Min;No;102
1424;25.7.2009;23:01;Male;1970;39;Black;Speeding;Speeding;Yes;Incident to Arrest;Citation;No;30+ Min;Yes;103
1425;27.7.2009;23:50;Male;1988;21;White;Speeding;Speeding;Yes;Probable Cause;Citation;No;16-30 Min;No;104
1426;28.7.2009;0:20;Male;1969;40;Black;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Citation;No;30+ Min;No;105
1427;29.7.2009;2:03;Male;1966;43;White;Registration Violation;Registration/plates;Yes;Probable Cause;Citation;No;16-30 Min;No;106
1428;29.7.2009;11:35;Male;1979;30;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;107
1429;30.7.2009;12:45;Male;1958;51;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest,Probable Cause;No Action;No;30+ Min;No;108
1430;30.7.2009;23:55;Male;1991;18;Hispanic;Registration Violation;Registration/plates;Yes;Incident to Arrest;Arrest Driver;Yes;0-15 Min;No;109
1431;31.7.2009;13:41;Male;1965;44;Other;Registration Violation;Registration/plates;Yes;Incident to Arrest;Arrest Passenger;Yes;16-30 Min;No;100
1432;1.8.2009;1:56;Male;1966;43;White;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Citation;No;0-15 Min;No;101
1433;1.8.2009;9:43;Male;1983;26;Hispanic;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Citation;No;16-30 Min;No;102
1434;4.8.2009;1:10;Male;1964;45;Black;Speeding;Speeding;Yes;Incident to Arrest,Probable Cause;Citation;No;30+ Min;Yes;103
1435;5.8.2009;1:11;Male;1980;29;Hispanic;Speeding;Speeding;Yes;Reasonable Suspicion;Citation;No;16-30 Min;No;104
1436;5.8.2009;12:43;Male;1968;41;Black;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Arrest Passenger;Yes;30+ Min;No;105
1437;6.8.2009;0:30;Male;1961;48;Hispanic;Other Traffic Violation;Moving violation;Yes;Reasonable Suspicion;Citation;No;16-30 Min;No;106
1438;8.8.2009;21:49;Female;1988;21;White;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest,Inventory,Probable Cause;Arrest Passenger;Yes;16-30 Min;No;107
1439;9.8.2009;9:50;Male;1977;32;Black;Registration Violation;Registration/plates;Yes;Probable Cause;Citation;No;0-15 Min;No;108
1440;9.8.2009;19:31;Male;1985;24;White;Speeding;Speeding;Yes;Probable Cause;Citation;No;30+ Min;Yes;109
1441;9.8.2009;20:31;Male;1992;17;Hispanic;Speeding;Speeding;Yes;Incident to Arrest;Citation;No;0-15 Min;No;100
1442;11.8.2009;14:36;Male;1983;26;White;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Arrest Passenger;Yes;0-15 Min;No;101
1443;12.8.2009;8:17;Male;1982;27;Hispanic;Registration Violation;Registration/plates;Yes;Incident to Arrest;Citation;No;16-30 Min;No;102
1444;12.8.2009;14:30;Male;1983;26;White;Speeding;Speeding;Yes;Protective Frisk;Citation;No;16-30 Min;No;103
1445;14.8.2009;19:40;Male;1985;24;Hispanic;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Arrest Passenger;Yes;16-30 Min;Yes;104
1446;15.8.2009;23:55;Male;1959;50;Black;Other Traffic Violation;Moving violation;Yes;Protective Frisk;Citation;No;16-30 Min;No;105
1447;16.8.2009;0:35;Male;1990;19;White;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest,Probable Cause;Arrest Driver;Yes;30+ Min;Yes;106
1448;16.8.2009;1:08;Male;1969;40;Hispanic;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;30+ Min;Yes;107
1449;16.8.2009;21:47;Male;1971;38;Hispanic;Call for Service;Other;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;108
1450;18.8.2009;0:27;Male;1985;24;White;Speeding;Speeding;Yes;Probable Cause;Citation;No;16-30 Min;No;109
1451;18.8.2009;0:48;Male;1991;18;Hispanic;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;No Action;No;16-30 Min;No;100
1452;19.8.2009;8:13;Male;1973;36;Hispanic;Call for Service;Other;Yes;Incident to Arrest;Citation;No;0-15 Min;No;101
1453;22.8.2009;0:28;Male;1983;26;Hispanic;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Citation;No;16-30 Min;No;102
1454;22.8.2009;9:20;Male;1985;24;Black;Speeding;Speeding;Yes;Incident to Arrest;Citation;No;0-15 Min;No;103
1455;23.8.2009;11:51;Male;1990;19;White;Registration Violation;Registration/plates;Yes;Inventory;Citation;No;16-30 Min;No;104
1456;25.8.2009;11:21;Female;1979;30;White;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Citation;No;0-15 Min;Yes;105
1457;26.8.2009;1:37;Male;1988;21;Hispanic;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Arrest Driver;Yes;0-15 Min;No;106
1458;26.8.2009;9:45;Male;1991;18;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest,Probable Cause;Citation;No;30+ Min;No;107
1459;26.8.2009;23:46;Male;1962;47;Black;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;16-30 Min;No;108
1460;27.8.2009;22:07;Male;1976;33;White;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Citation;No;16-30 Min;No;109
1461;28.8.2009;2:22;Male;1990;19;Hispanic;Equipment/Inspection Violation;Equipment;Yes;Reasonable Suspicion;Citation;No;0-15 Min;No;100
1462;29.8.2009;9:26;Male;1988;21;Hispanic;Registration Violation;Registration/plates;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;101
1463;2.9.2009;22:16;Male;1986;23;White;Speeding;Speeding;Yes;Probable Cause;Citation;No;16-30 Min;Yes;102
1464;4.9.2009;20:39;Male;1946;63;Black;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Citation;No;30+ Min;No;103
1465;4.9.2009;23:24;Female;1969;40;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;16-30 Min;No;104
1466;5.9.2009;1:35;Male;1989;20;White;Speeding;Speeding;Yes;Probable Cause;Arrest Driver;Yes;0-15 Min;No;105
1467;6.9.2009;0:40;Male;1992;17;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;0-15 Min;Yes;106
1468;6.9.2009;20:31;Female;1983;26;Hispanic;Call for Service;Other;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;107
1469;6.9.2009;22:59;Male;1971;38;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Citation;No;30+ Min;No;108
1470;8.9.2009;23:16;Male;1956;53;White;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Warning;No;0-15 Min;No;109
1471;9.9.2009;0:46;Male;1981;28;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;16-30 Min;No;100
1472;9.9.2009;1:19;Male;1956;53;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;101
1473;13.9.2009;2:04;Male;1964;45;White;Speeding;Speeding;Yes;Protective Frisk;Citation;No;0-15 Min;No;102
1474;18.9.2009;2:20;Male;1978;31;Hispanic;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Arrest Passenger;Yes;0-15 Min;No;103
1475;19.9.2009;10:20;Male;1982;27;Hispanic;Registration Violation;Registration/plates;Yes;Inventory;Citation;No;16-30 Min;No;104
1476;20.9.2009;1:00;Male;1987;22;White;Speeding;Speeding;Yes;Incident to Arrest;Citation;No;16-30 Min;No;105
1477;23.9.2009;0:45;Male;1990;19;Black;Registration Violation;Registration/plates;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;106
1478;23.9.2009;11:13;Male;1975;34;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;0-15 Min;No;107
1479;26.9.2009;8:37;Male;1987;22;White;Speeding;Speeding;Yes;Inventory,Protective Frisk;Citation;No;16-30 Min;No;108
1480;28.9.2009;11:33;Male;1989;20;White;Registration Violation;Registration/plates;Yes;Incident to Arrest,Inventory;Arrest Driver;Yes;16-30 Min;No;109
1481;28.9.2009;15:48;Female;1980;29;White;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Citation;No;30+ Min;No;100
1482;29.9.2009;14:25;Male;1986;23;White;Registration Violation;Registration/plates;Yes;Inventory;Citation;No;30+ Min;No;101
1483;30.9.2009;22:45;Female;1958;51;Black;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;102
1484;4.10.2009;23:10;Female;1980;29;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Citation;No;0-15 Min;No;103
1485;5.10.2009;8:23;Male;1957;52;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Citation;No;16-30 Min;No;104
1486;9.10.2009;2:17;Male;1987;22;White;Speeding;Speeding;Yes;Probable Cause;Citation;No;0-15 Min;No;105
1487;11.10.2009;10:08;Male;1984;25;White;Call for Service;Other;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;Yes;106
1488;11.10.2009;16:00;Male;1982;27;White;Registration Violation;Registration/plates;Yes;Incident to Arrest;Citation;No;0-15 Min;No;107
1489;12.10.2009;0:02;Male;1986;23;Hispanic;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;No Action;No;16-30 Min;Yes;108
1490;14.10.2009;1:52;Male;1983;26;Hispanic;Speeding;Speeding;Yes;Reasonable Suspicion;Citation;No;0-15 Min;Yes;109
1491;16.10.2009;1:30;Male;1986;23;Hispanic;Other Traffic Violation;Moving violation;Yes;Inventory;Arrest Driver;Yes;16-30 Min;No;100
1492;18.10.2009;9:07;Male;1979;30;White;Speeding;Speeding;Yes;Incident to Arrest;Citation;No;0-15 Min;No;101
1493;19.10.2009;13:14;Male;1981;28;White;Registration Violation;Registration/plates;Yes;Probable Cause;Citation;No;30+ Min;No;102
1494;20.10.2009;20:33;Male;1982;27;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;16-30 Min;Yes;103
1495;20.10.2009;22:47;Male;1985;24;Hispanic;Speeding;Speeding;Yes;Probable Cause,Protective Frisk;Citation;No;16-30 Min;No;104
1496;23.10.2009;2:36;Male;1990;19;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Citation;No;16-30 Min;No;105
1497;23.10.2009;14:32;Male;1987;22;Hispanic;Registration Violation;Registration/plates;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;106
1498;24.10.2009;9:45;Male;1950;59;Hispanic;Registration Violation;Registration/plates;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;107
1499;25.10.2009;21:14;Male;1986;23;White;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Citation;No;16-30 Min;No;108
1500;29.10.2009;11:30;Male;1949;60;White;Suspicious Person;Other;Yes;Incident to Arrest;Arrest Passenger;Yes;30+ Min;No;109
1501;30.10.2009;0:01;Male;1990;19;White;Speeding;Speeding;Yes;Probable Cause;Citation;No;16-30 Min;Yes;100
1502;31.10.2009;0:19;Male;1982;27;White;Speeding;Speeding;Yes;Probable Cause;Citation;No;16-30 Min;Yes;101
1503;31.10.2009;0:38;Male;1989;20;Hispanic;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Citation;No;16-30 Min;No;102
1504;1.11.2009;12:42;Male;1989;20;White;Suspicious Person;Other;Yes;Protective Frisk;Arrest Driver;Yes;30+ Min;Yes;103
1505;1.11.2009;22:48;Male;1987;22;White;Speeding;Speeding;Yes;Probable Cause;Citation;No;0-15 Min;Yes;104
1506;2.11.2009;1:09;Female;1980;29;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Citation;No;16-30 Min;No;105
1507;3.11.2009;9:41;Male;1990;19;Hispanic;Speeding;Speeding;Yes;Reasonable Suspicion;Citation;No;0-15 Min;No;106
1508;3.11.2009;21:34;Male;1968;41;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Citation;No;16-30 Min;No;107
1509;4.11.2009;1:50;Male;1976;33;Black;Speeding;Speeding;Yes;Probable Cause;Citation;No;30+ Min;Yes;108
1510;4.11.2009;22:57;Female;1986;23;Hispanic;Equipment/Inspection Violation;Equipment;Yes;Inventory;Citation;No;0-15 Min;No;109
1511;5.11.2009;1:57;Male;1983;26;White;Speeding;Speeding;Yes;Reasonable Suspicion;Arrest Driver;Yes;0-15 Min;No;100
1512;6.11.2009;0:05;Male;1974;35;White;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Arrest Passenger;Yes;30+ Min;Yes;101
1513;6.11.2009;1:20;Female;1990;19;Black;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;No Action;No;0-15 Min;No;102
1514;7.11.2009;3:17;Male;1988;21;White;Speeding;Speeding;Yes;Probable Cause,Protective Frisk;Citation;No;0-15 Min;No;103
